1,3516646,2019-04-11 12:58:48,37.75821,15.21379,0,0,8,1,1,0
1,3516646,2019-04-11 12:58:48,37.75821,15.21379,0,0,8,1,1,0
1,3516646,2019-04-11 12:59:48,37.75991,15.2149,0,0,8,1,1,200
1,3516646,2019-04-11 13:00:48,37.75969,15.21073,41,258,7,1,1,600
1,3516646,2019-04-11 13:01:48,37.7585,15.20262,43,258,7,1,1,1300
1,3516646,2019-04-11 13:02:48,37.75687,15.19933,0,0,8,1,1,1700
1,3516646,2019-04-11 13:03:48,37.75731,15.19834,1,0,8,1,1,1800
1,3516646,2019-04-11 13:04:48,37.75722,15.19817,0,0,8,1,1,1800
1,3516646,2019-04-11 13:05:13,37.75721,15.19818,0,0,8,0,1,1800
1,4377030,2019-04-11 13:04:53,37.29956,14.99803,0,0,10,1,1,0
1,4377030,2019-04-11 13:05:16,37.29955,14.99804,0,0,10,0,1,0
1,5010148,2019-04-11 12:32:49,37.57644,14.89485,20,222,21,1,1,0
1,5010148,2019-04-11 12:33:25,37.57585,14.8946,9,0,30,1,1,100
1,5010148,2019-04-11 12:34:25,37.57384,14.88716,44,216,20,1,1,800
1,5010148,2019-04-11 12:35:25,37.56922,14.88784,25,334,21,1,1,1500
1,5010148,2019-04-11 12:35:37,37.56981,14.88724,16,302,21,1,1,1600
1,5010148,2019-04-11 12:36:25,37.56991,14.88719,0,0,21,1,1,1600
1,5010148,2019-04-11 12:36:46,37.56998,14.88706,1,0,14,0,1,1600
1,5010148,2019-04-11 13:03:55,37.56972,14.88662,0,0,13,1,1,0
1,5010148,2019-04-11 13:04:56,37.56864,14.88794,11,96,13,1,1,100
1,5010148,2019-04-11 13:05:12,37.56897,14.88819,15,334,13,1,1,200
1,3184123,2019-04-11 12:59:28,37.24259,15.25203,0,0,11,1,1,0
1,3184123,2019-04-11 13:00:05,37.24252,15.25195,0,0,10,1,1,0
1,3184123,2019-04-11 13:00:15,37.24252,15.25193,0,0,10,1,1,0
1,3184123,2019-04-11 13:00:28,37.24252,15.25192,0,0,10,1,1,0
1,3184123,2019-04-11 13:00:48,37.24252,15.25191,0,0,10,0,1,0
1,3184123,2019-04-11 13:01:17,37.24252,15.25191,0,0,10,1,1,0
1,3184123,2019-04-11 13:01:50,37.24187,15.2522,1,0,10,1,1,0
1,3184123,2019-04-11 13:01:50,37.24187,15.2522,1,0,10,1,1,0
1,3184123,2019-04-11 13:02:06,37.24148,15.2513,24,250,10,1,1,100
1,3184123,2019-04-11 13:02:17,37.24182,15.25065,22,310,10,1,1,200
1,3184123,2019-04-11 13:02:19,37.24181,15.2505,27,256,11,1,1,200
1,3184123,2019-04-11 13:02:21,37.24175,15.25035,28,238,11,1,1,200
1,3184123,2019-04-11 13:02:27,37.24154,15.24988,32,240,10,1,1,300
1,3184123,2019-04-11 13:02:55,37.23999,15.24597,48,244,10,1,1,600
1,3184123,2019-04-11 13:03:17,37.23917,15.2435,24,298,10,1,1,900
1,3184123,2019-04-11 13:04:17,37.24262,15.23787,50,294,11,1,1,1500
1,3184123,2019-04-11 13:05:17,37.24585,15.23237,33,306,10,1,1,2200
1,3247078,2019-04-11 12:59:17,37.6356,15.13317,51,336,10,1,1,5800
1,3247078,2019-04-11 12:59:47,37.63936,15.1323,78,22,10,1,1,6300
1,3247078,2019-04-11 12:59:52,37.64048,15.13214,106,340,10,1,1,6400
1,3247078,2019-04-11 13:00:03,37.64244,15.13035,92,298,10,1,1,6700
1,3247078,2019-04-11 13:00:10,37.64313,15.12861,71,314,10,1,1,6900
1,3247078,2019-04-11 13:00:13,37.64366,15.12828,86,338,10,1,1,6900
1,3247078,2019-04-11 13:00:17,37.64442,15.1279,73,338,10,1,1,7000
1,3247078,2019-04-11 13:00:52,37.6464,15.1259,26,324,10,1,1,7300
1,3247078,2019-04-11 13:01:05,37.64705,15.12553,20,278,10,1,1,7400
1,3247078,2019-04-11 13:01:17,37.64733,15.12455,18,272,10,1,1,7500
1,3247078,2019-04-11 13:01:19,37.64728,15.12444,23,240,10,1,1,7500
1,3247078,2019-04-11 13:01:35,37.64723,15.12423,0,0,10,1,1,7500
1,3247078,2019-04-11 13:01:41,37.64723,15.12423,0,0,10,1,1,7500
1,3247078,2019-04-11 13:02:17,37.64563,15.12226,32,218,10,1,1,7800
1,3247078,2019-04-11 13:03:17,37.64563,15.11978,13,222,10,1,1,8000
1,3247078,2019-04-11 13:04:17,37.64502,15.11897,8,222,10,1,1,8100
1,3247078,2019-04-11 13:05:17,37.64469,15.11861,0,0,10,1,1,8200
1,3237107,2019-04-11 12:57:37,37.61151,15.02983,0,0,12,1,1,0
1,3237107,2019-04-11 12:57:38,37.61151,15.02983,0,0,11,1,1,0
1,3237107,2019-04-11 12:57:43,37.61151,15.02983,0,0,10,1,1,0
1,3237107,2019-04-11 12:58:37,37.61147,15.02976,4,324,10,1,1,0
1,3237107,2019-04-11 12:59:37,37.61247,15.0292,3,338,10,1,1,100
1,3237107,2019-04-11 13:00:37,37.61409,15.02786,22,232,10,1,1,300
1,3237107,2019-04-11 13:01:37,37.61539,15.02546,28,334,10,1,1,700
